TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,Year,Month,Hour
7879,coffee,2017-10-03 10:45:21,morning,weekday,2017-10-03,10:45:21,2017,10,10
7879,coffee,2017-10-03 10:45:21,morning,weekday,2017-10-03,10:45:21,2017,10,10
7879,juice,2017-10-03 10:45:21,morning,weekday,2017-10-03,10:45:21,2017,10,10
7880,vegan feast,2017-10-03 10:47:56,morning,weekday,2017-10-03,10:47:56,2017,10,10
7880,pastry,2017-10-03 10:47:56,morning,weekday,2017-10-03,10:47:56,2017,10,10
7880,coffee,2017-10-03 10:47:56,morning,weekday,2017-10-03,10:47:56,2017,10,10
7880,coffee,2017-10-03 10:47:56,morning,weekday,2017-10-03,10:47:56,2017,10,10
7881,coffee,2017-10-03 10:52:44,morning,weekday,2017-10-03,10:52:44,2017,10,10
7881,pastry,2017-10-03 10:52:44,morning,weekday,2017-10-03,10:52:44,2017,10,10
7882,coffee,2017-10-03 10:56:53,morning,weekday,2017-10-03,10:56:53,2017,10,10
7882,bread,2017-10-03 10:56:53,morning,weekday,2017-10-03,10:56:53,2017,10,10
7883,bread,2017-10-03 11:00:49,morning,weekday,2017-10-03,11:00:49,2017,10,11
7883,coffee,2017-10-03 11:00:49,morning,weekday,2017-10-03,11:00:49,2017,10,11
7884,bread,2017-10-03 11:02:27,morning,weekday,2017-10-03,11:02:27,2017,10,11
7885,coffee,2017-10-03 11:07:13,morning,weekday,2017-10-03,11:07:13,2017,10,11
7885,coffee,2017-10-03 11:07:13,morning,weekday,2017-10-03,11:07:13,2017,10,11
7885,medialuna,2017-10-03 11:07:13,morning,weekday,2017-10-03,11:07:13,2017,10,11
7886,coffee,2017-10-03 11:18:26,morning,weekday,2017-10-03,11:18:26,2017,10,11
7887,coffee,2017-10-03 11:19:39,morning,weekday,2017-10-03,11:19:39,2017,10,11
7887,tea,2017-10-03 11:19:39,morning,weekday,2017-10-03,11:19:39,2017,10,11
7887,tiffin,2017-10-03 11:19:39,morning,weekday,2017-10-03,11:19:39,2017,10,11
7888,bread,2017-10-03 11:31:47,morning,weekday,2017-10-03,11:31:47,2017,10,11
7888,bread,2017-10-03 11:31:47,morning,weekday,2017-10-03,11:31:47,2017,10,11
7889,brownie,2017-10-03 11:56:58,morning,weekday,2017-10-03,11:56:58,2017,10,11
7890,coffee,2017-10-03 12:23:25,afternoon,weekday,2017-10-03,12:23:25,2017,10,12
7891,tea,2017-10-03 12:37:25,afternoon,weekday,2017-10-03,12:37:25,2017,10,12
7891,sandwich,2017-10-03 12:37:25,afternoon,weekday,2017-10-03,12:37:25,2017,10,12
7891,sandwich,2017-10-03 12:37:25,afternoon,weekday,2017-10-03,12:37:25,2017,10,12
7892,coffee,2017-10-03 12:38:00,afternoon,weekday,2017-10-03,12:38:00,2017,10,12
7892,tiffin,2017-10-03 12:38:00,afternoon,weekday,2017-10-03,12:38:00,2017,10,12
7893,bread,2017-10-03 12:41:31,afternoon,weekday,2017-10-03,12:41:31,2017,10,12
7893,scone,2017-10-03 12:41:31,afternoon,weekday,2017-10-03,12:41:31,2017,10,12
7894,soup,2017-10-03 12:43:46,afternoon,weekday,2017-10-03,12:43:46,2017,10,12
7894,salad,2017-10-03 12:43:46,afternoon,weekday,2017-10-03,12:43:46,2017,10,12
7894,bread,2017-10-03 12:43:46,afternoon,weekday,2017-10-03,12:43:46,2017,10,12
7895,sandwich,2017-10-03 12:55:07,afternoon,weekday,2017-10-03,12:55:07,2017,10,12
7895,coke,2017-10-03 12:55:07,afternoon,weekday,2017-10-03,12:55:07,2017,10,12
7896,toast,2017-10-03 13:04:26,afternoon,weekday,2017-10-03,13:04:26,2017,10,13
7896,coffee,2017-10-03 13:04:26,afternoon,weekday,2017-10-03,13:04:26,2017,10,13
7896,bread,2017-10-03 13:04:26,afternoon,weekday,2017-10-03,13:04:26,2017,10,13
7897,cake,2017-10-03 13:08:18,afternoon,weekday,2017-10-03,13:08:18,2017,10,13
7897,sandwich,2017-10-03 13:08:18,afternoon,weekday,2017-10-03,13:08:18,2017,10,13
7897,sandwich,2017-10-03 13:08:18,afternoon,weekday,2017-10-03,13:08:18,2017,10,13
7897,coffee,2017-10-03 13:08:18,afternoon,weekday,2017-10-03,13:08:18,2017,10,13
7898,truffles,2017-10-03 13:27:58,afternoon,weekday,2017-10-03,13:27:58,2017,10,13
7898,soup,2017-10-03 13:27:58,afternoon,weekday,2017-10-03,13:27:58,2017,10,13
7899,vegan mincepie,2017-10-03 13:30:46,afternoon,weekday,2017-10-03,13:30:46,2017,10,13
7899,cookies,2017-10-03 13:30:46,afternoon,weekday,2017-10-03,13:30:46,2017,10,13
7899,tiffin,2017-10-03 13:30:46,afternoon,weekday,2017-10-03,13:30:46,2017,10,13
7899,bread,2017-10-03 13:30:46,afternoon,weekday,2017-10-03,13:30:46,2017,10,13
7900,cookies,2017-10-03 13:32:52,afternoon,weekday,2017-10-03,13:32:52,2017,10,13
7901,soup,2017-10-03 13:44:36,afternoon,weekday,2017-10-03,13:44:36,2017,10,13
7902,coffee,2017-10-03 13:47:14,afternoon,weekday,2017-10-03,13:47:14,2017,10,13
7902,spanish brunch,2017-10-03 13:47:14,afternoon,weekday,2017-10-03,13:47:14,2017,10,13
7903,coffee,2017-10-03 13:50:59,afternoon,weekday,2017-10-03,13:50:59,2017,10,13
7903,scone,2017-10-03 13:50:59,afternoon,weekday,2017-10-03,13:50:59,2017,10,13
7904,bread,2017-10-03 13:56:31,afternoon,weekday,2017-10-03,13:56:31,2017,10,13
7904,coffee,2017-10-03 13:56:31,afternoon,weekday,2017-10-03,13:56:31,2017,10,13
7904,sandwich,2017-10-03 13:56:31,afternoon,weekday,2017-10-03,13:56:31,2017,10,13
7905,salad,2017-10-03 13:58:43,afternoon,weekday,2017-10-03,13:58:43,2017,10,13
7905,spanish brunch,2017-10-03 13:58:43,afternoon,weekday,2017-10-03,13:58:43,2017,10,13
7905,coke,2017-10-03 13:58:43,afternoon,weekday,2017-10-03,13:58:43,2017,10,13
7906,coffee,2017-10-03 14:03:01,afternoon,weekday,2017-10-03,14:03:01,2017,10,14
7906,tea,2017-10-03 14:03:01,afternoon,weekday,2017-10-03,14:03:01,2017,10,14
7906,bread,2017-10-03 14:03:01,afternoon,weekday,2017-10-03,14:03:01,2017,10,14
7906,tiffin,2017-10-03 14:03:01,afternoon,weekday,2017-10-03,14:03:01,2017,10,14
7906,chicken stew,2017-10-03 14:03:01,afternoon,weekday,2017-10-03,14:03:01,2017,10,14
7907,tea,2017-10-03 14:10:04,afternoon,weekday,2017-10-03,14:10:04,2017,10,14
7907,bread,2017-10-03 14:10:04,afternoon,weekday,2017-10-03,14:10:04,2017,10,14
7907,cake,2017-10-03 14:10:04,afternoon,weekday,2017-10-03,14:10:04,2017,10,14
7908,truffles,2017-10-03 14:23:07,afternoon,weekday,2017-10-03,14:23:07,2017,10,14
7908,mineral water,2017-10-03 14:23:07,afternoon,weekday,2017-10-03,14:23:07,2017,10,14
7908,bread,2017-10-03 14:23:07,afternoon,weekday,2017-10-03,14:23:07,2017,10,14
7908,scone,2017-10-03 14:23:07,afternoon,weekday,2017-10-03,14:23:07,2017,10,14
7908,spanish brunch,2017-10-03 14:23:07,afternoon,weekday,2017-10-03,14:23:07,2017,10,14
7909,coffee,2017-10-03 14:58:04,afternoon,weekday,2017-10-03,14:58:04,2017,10,14
7910,truffles,2017-10-03 16:40:07,afternoon,weekday,2017-10-03,16:40:07,2017,10,16
7910,cake,2017-10-03 16:40:07,afternoon,weekday,2017-10-03,16:40:07,2017,10,16
7911,coffee,2017-10-03 16:41:09,afternoon,weekday,2017-10-03,16:41:09,2017,10,16
7912,coffee,2017-10-03 16:52:50,afternoon,weekday,2017-10-03,16:52:50,2017,10,16
7912,bread,2017-10-03 16:52:50,afternoon,weekday,2017-10-03,16:52:50,2017,10,16
7913,cookies,2017-10-03 16:54:36,afternoon,weekday,2017-10-03,16:54:36,2017,10,16
7913,tiffin,2017-10-03 16:54:36,afternoon,weekday,2017-10-03,16:54:36,2017,10,16
7914,tea,2017-10-03 16:57:18,afternoon,weekday,2017-10-03,16:57:18,2017,10,16
7915,medialuna,2017-11-03 08:37:34,morning,weekend,2017-11-03,08:37:34,2017,11,8
7915,medialuna,2017-11-03 08:37:34,morning,weekend,2017-11-03,08:37:34,2017,11,8
7915,coffee,2017-11-03 08:37:34,morning,weekend,2017-11-03,08:37:34,2017,11,8
7916,coffee,2017-11-03 08:59:12,morning,weekend,2017-11-03,08:59:12,2017,11,8
7916,toast,2017-11-03 08:59:12,morning,weekend,2017-11-03,08:59:12,2017,11,8
7917,baguette,2017-11-03 08:59:34,morning,weekend,2017-11-03,08:59:34,2017,11,8
7917,farm house,2017-11-03 08:59:34,morning,weekend,2017-11-03,08:59:34,2017,11,8
7918,medialuna,2017-11-03 09:01:03,morning,weekend,2017-11-03,09:01:03,2017,11,9
7919,cake,2017-11-03 09:02:53,morning,weekend,2017-11-03,09:02:53,2017,11,9
7919,bread,2017-11-03 09:02:53,morning,weekend,2017-11-03,09:02:53,2017,11,9
7920,bread,2017-11-03 09:03:40,morning,weekend,2017-11-03,09:03:40,2017,11,9
7921,coffee,2017-11-03 09:07:31,morning,weekend,2017-11-03,09:07:31,2017,11,9
7921,tea,2017-11-03 09:07:31,morning,weekend,2017-11-03,09:07:31,2017,11,9
7922,the nomad,2017-11-03 09:08:15,morning,weekend,2017-11-03,09:08:15,2017,11,9
7922,coffee,2017-11-03 09:08:15,morning,weekend,2017-11-03,09:08:15,2017,11,9
7922,medialuna,2017-11-03 09:08:15,morning,weekend,2017-11-03,09:08:15,2017,11,9
7923,duck egg,2017-11-03 09:10:06,morning,weekend,2017-11-03,09:10:06,2017,11,9
7923,tea,2017-11-03 09:10:06,morning,weekend,2017-11-03,09:10:06,2017,11,9
7924,coffee,2017-11-03 09:18:17,morning,weekend,2017-11-03,09:18:17,2017,11,9
7924,coffee,2017-11-03 09:18:17,morning,weekend,2017-11-03,09:18:17,2017,11,9
7924,scone,2017-11-03 09:18:17,morning,weekend,2017-11-03,09:18:17,2017,11,9
7924,bread,2017-11-03 09:18:17,morning,weekend,2017-11-03,09:18:17,2017,11,9
7925,scandinavian,2017-11-03 09:25:28,morning,weekend,2017-11-03,09:25:28,2017,11,9
7925,tea,2017-11-03 09:25:28,morning,weekend,2017-11-03,09:25:28,2017,11,9
7925,coffee,2017-11-03 09:25:28,morning,weekend,2017-11-03,09:25:28,2017,11,9
7926,scandinavian,2017-11-03 09:44:39,morning,weekend,2017-11-03,09:44:39,2017,11,9
7926,bread,2017-11-03 09:44:39,morning,weekend,2017-11-03,09:44:39,2017,11,9
7927,chocolates,2017-11-03 09:45:28,morning,weekend,2017-11-03,09:45:28,2017,11,9
7927,coffee,2017-11-03 09:45:28,morning,weekend,2017-11-03,09:45:28,2017,11,9
7927,coke,2017-11-03 09:45:28,morning,weekend,2017-11-03,09:45:28,2017,11,9
7928,coffee,2017-11-03 09:56:37,morning,weekend,2017-11-03,09:56:37,2017,11,9
7928,coffee,2017-11-03 09:56:37,morning,weekend,2017-11-03,09:56:37,2017,11,9
7928,bread,2017-11-03 09:56:37,morning,weekend,2017-11-03,09:56:37,2017,11,9
7929,tea,2017-11-03 09:57:50,morning,weekend,2017-11-03,09:57:50,2017,11,9
7929,tea,2017-11-03 09:57:50,morning,weekend,2017-11-03,09:57:50,2017,11,9
7929,juice,2017-11-03 09:57:50,morning,weekend,2017-11-03,09:57:50,2017,11,9
7930,scone,2017-11-03 10:14:53,morning,weekend,2017-11-03,10:14:53,2017,11,10
7930,pastry,2017-11-03 10:14:53,morning,weekend,2017-11-03,10:14:53,2017,11,10
7930,coffee,2017-11-03 10:14:53,morning,weekend,2017-11-03,10:14:53,2017,11,10
7931,coffee,2017-11-03 10:15:36,morning,weekend,2017-11-03,10:15:36,2017,11,10
7931,coffee,2017-11-03 10:15:36,morning,weekend,2017-11-03,10:15:36,2017,11,10
7932,baguette,2017-11-03 10:33:59,morning,weekend,2017-11-03,10:33:59,2017,11,10
7933,tea,2017-11-03 10:38:52,morning,weekend,2017-11-03,10:38:52,2017,11,10
7933,tea,2017-11-03 10:38:52,morning,weekend,2017-11-03,10:38:52,2017,11,10
7933,spanish brunch,2017-11-03 10:38:52,morning,weekend,2017-11-03,10:38:52,2017,11,10
7933,fudge,2017-11-03 10:38:52,morning,weekend,2017-11-03,10:38:52,2017,11,10
7933,jam,2017-11-03 10:38:52,morning,weekend,2017-11-03,10:38:52,2017,11,10
7934,coffee,2017-11-03 10:45:44,morning,weekend,2017-11-03,10:45:44,2017,11,10
7934,spanish brunch,2017-11-03 10:45:44,morning,weekend,2017-11-03,10:45:44,2017,11,10
7934,truffles,2017-11-03 10:45:44,morning,weekend,2017-11-03,10:45:44,2017,11,10
7935,scone,2017-11-03 11:01:26,morning,weekend,2017-11-03,11:01:26,2017,11,11
7935,cake,2017-11-03 11:01:26,morning,weekend,2017-11-03,11:01:26,2017,11,11
7935,scandinavian,2017-11-03 11:01:26,morning,weekend,2017-11-03,11:01:26,2017,11,11
7936,coffee,2017-11-03 11:03:01,morning,weekend,2017-11-03,11:03:01,2017,11,11
7937,sandwich,2017-11-03 11:04:28,morning,weekend,2017-11-03,11:04:28,2017,11,11
7937,coffee,2017-11-03 11:04:28,morning,weekend,2017-11-03,11:04:28,2017,11,11
7938,bread,2017-11-03 11:05:00,morning,weekend,2017-11-03,11:05:00,2017,11,11
7938,farm house,2017-11-03 11:05:00,morning,weekend,2017-11-03,11:05:00,2017,11,11
7939,bread,2017-11-03 11:06:48,morning,weekend,2017-11-03,11:06:48,2017,11,11
7939,toast,2017-11-03 11:06:48,morning,weekend,2017-11-03,11:06:48,2017,11,11
7939,cookies,2017-11-03 11:06:48,morning,weekend,2017-11-03,11:06:48,2017,11,11
7940,bread,2017-11-03 11:09:01,morning,weekend,2017-11-03,11:09:01,2017,11,11
7941,farm house,2017-11-03 11:14:43,morning,weekend,2017-11-03,11:14:43,2017,11,11
7941,coffee,2017-11-03 11:14:43,morning,weekend,2017-11-03,11:14:43,2017,11,11
7941,cookies,2017-11-03 11:14:43,morning,weekend,2017-11-03,11:14:43,2017,11,11
7942,spanish brunch,2017-11-03 11:30:56,morning,weekend,2017-11-03,11:30:56,2017,11,11
7942,bread,2017-11-03 11:30:56,morning,weekend,2017-11-03,11:30:56,2017,11,11
7942,cake,2017-11-03 11:30:56,morning,weekend,2017-11-03,11:30:56,2017,11,11
7942,medialuna,2017-11-03 11:30:56,morning,weekend,2017-11-03,11:30:56,2017,11,11
7942,coffee,2017-11-03 11:30:56,morning,weekend,2017-11-03,11:30:56,2017,11,11
7942,brownie,2017-11-03 11:30:56,morning,weekend,2017-11-03,11:30:56,2017,11,11
7943,pastry,2017-11-03 11:32:08,morning,weekend,2017-11-03,11:32:08,2017,11,11
7943,coffee,2017-11-03 11:32:08,morning,weekend,2017-11-03,11:32:08,2017,11,11
7943,soup,2017-11-03 11:32:08,morning,weekend,2017-11-03,11:32:08,2017,11,11
7943,sandwich,2017-11-03 11:32:08,morning,weekend,2017-11-03,11:32:08,2017,11,11
7944,muffin,2017-11-03 11:42:52,morning,weekend,2017-11-03,11:42:52,2017,11,11
7945,tea,2017-11-03 11:43:57,morning,weekend,2017-11-03,11:43:57,2017,11,11
7946,tiffin,2017-11-03 11:45:05,morning,weekend,2017-11-03,11:45:05,2017,11,11
7947,bread,2017-11-03 11:47:40,morning,weekend,2017-11-03,11:47:40,2017,11,11
7947,coffee,2017-11-03 11:47:40,morning,weekend,2017-11-03,11:47:40,2017,11,11
7948,bread,2017-11-03 11:51:09,morning,weekend,2017-11-03,11:51:09,2017,11,11
7949,hot chocolate,2017-11-03 11:53:37,morning,weekend,2017-11-03,11:53:37,2017,11,11
7949,bread,2017-11-03 11:53:37,morning,weekend,2017-11-03,11:53:37,2017,11,11
7949,cookies,2017-11-03 11:53:37,morning,weekend,2017-11-03,11:53:37,2017,11,11
7950,bread,2017-11-03 12:14:14,afternoon,weekend,2017-11-03,12:14:14,2017,11,12
7950,juice,2017-11-03 12:14:14,afternoon,weekend,2017-11-03,12:14:14,2017,11,12
7950,cake,2017-11-03 12:14:14,afternoon,weekend,2017-11-03,12:14:14,2017,11,12
7950,jammie dodgers,2017-11-03 12:14:14,afternoon,weekend,2017-11-03,12:14:14,2017,11,12
7951,scone,2017-11-03 12:14:45,afternoon,weekend,2017-11-03,12:14:45,2017,11,12
7951,bread,2017-11-03 12:14:45,afternoon,weekend,2017-11-03,12:14:45,2017,11,12
7952,tea,2017-11-03 12:25:40,afternoon,weekend,2017-11-03,12:25:40,2017,11,12
7952,bread,2017-11-03 12:25:40,afternoon,weekend,2017-11-03,12:25:40,2017,11,12
7952,hot chocolate,2017-11-03 12:25:40,afternoon,weekend,2017-11-03,12:25:40,2017,11,12
7952,tiffin,2017-11-03 12:25:40,afternoon,weekend,2017-11-03,12:25:40,2017,11,12
7953,coffee,2017-11-03 12:28:11,afternoon,weekend,2017-11-03,12:28:11,2017,11,12
7953,bread,2017-11-03 12:28:11,afternoon,weekend,2017-11-03,12:28:11,2017,11,12
7954,coffee,2017-11-03 12:34:38,afternoon,weekend,2017-11-03,12:34:38,2017,11,12
7955,cake,2017-11-03 12:37:03,afternoon,weekend,2017-11-03,12:37:03,2017,11,12
7955,granola,2017-11-03 12:37:03,afternoon,weekend,2017-11-03,12:37:03,2017,11,12
7955,coffee,2017-11-03 12:37:03,afternoon,weekend,2017-11-03,12:37:03,2017,11,12
7955,sandwich,2017-11-03 12:37:03,afternoon,weekend,2017-11-03,12:37:03,2017,11,12
7955,coffee,2017-11-03 12:37:03,afternoon,weekend,2017-11-03,12:37:03,2017,11,12
7956,scone,2017-11-03 12:38:04,afternoon,weekend,2017-11-03,12:38:04,2017,11,12
7957,pastry,2017-11-03 12:43:26,afternoon,weekend,2017-11-03,12:43:26,2017,11,12
7957,sandwich,2017-11-03 12:43:26,afternoon,weekend,2017-11-03,12:43:26,2017,11,12
7958,sandwich,2017-11-03 12:49:35,afternoon,weekend,2017-11-03,12:49:35,2017,11,12
7958,sandwich,2017-11-03 12:49:35,afternoon,weekend,2017-11-03,12:49:35,2017,11,12
7958,coffee,2017-11-03 12:49:35,afternoon,weekend,2017-11-03,12:49:35,2017,11,12
7958,coffee,2017-11-03 12:49:35,afternoon,weekend,2017-11-03,12:49:35,2017,11,12
7959,bread,2017-11-03 12:51:08,afternoon,weekend,2017-11-03,12:51:08,2017,11,12
7959,pastry,2017-11-03 12:51:08,afternoon,weekend,2017-11-03,12:51:08,2017,11,12
7959,cake,2017-11-03 12:51:08,afternoon,weekend,2017-11-03,12:51:08,2017,11,12
7960,pastry,2017-11-03 12:55:44,afternoon,weekend,2017-11-03,12:55:44,2017,11,12
7961,brownie,2017-11-03 13:04:45,afternoon,weekend,2017-11-03,13:04:45,2017,11,13
7961,drinking chocolate spoons,2017-11-03 13:04:45,afternoon,weekend,2017-11-03,13:04:45,2017,11,13
7961,bread,2017-11-03 13:04:45,afternoon,weekend,2017-11-03,13:04:45,2017,11,13
7961,coffee,2017-11-03 13:04:45,afternoon,weekend,2017-11-03,13:04:45,2017,11,13
7961,sandwich,2017-11-03 13:04:45,afternoon,weekend,2017-11-03,13:04:45,2017,11,13
7961,sandwich,2017-11-03 13:04:45,afternoon,weekend,2017-11-03,13:04:45,2017,11,13
7962,coffee,2017-11-03 13:13:28,afternoon,weekend,2017-11-03,13:13:28,2017,11,13
7962,coffee,2017-11-03 13:13:28,afternoon,weekend,2017-11-03,13:13:28,2017,11,13
7962,sandwich,2017-11-03 13:13:28,afternoon,weekend,2017-11-03,13:13:28,2017,11,13
7962,sandwich,2017-11-03 13:13:28,afternoon,weekend,2017-11-03,13:13:28,2017,11,13
7963,jammie dodgers,2017-11-03 13:18:46,afternoon,weekend,2017-11-03,13:18:46,2017,11,13
7963,bread,2017-11-03 13:18:46,afternoon,weekend,2017-11-03,13:18:46,2017,11,13
7964,tea,2017-11-03 13:26:51,afternoon,weekend,2017-11-03,13:26:51,2017,11,13
7964,cake,2017-11-03 13:26:51,afternoon,weekend,2017-11-03,13:26:51,2017,11,13
7965,coffee,2017-11-03 13:33:57,afternoon,weekend,2017-11-03,13:33:57,2017,11,13
7965,coffee,2017-11-03 13:33:57,afternoon,weekend,2017-11-03,13:33:57,2017,11,13
7966,tea,2017-11-03 13:38:15,afternoon,weekend,2017-11-03,13:38:15,2017,11,13
7966,juice,2017-11-03 13:38:15,afternoon,weekend,2017-11-03,13:38:15,2017,11,13
7966,muffin,2017-11-03 13:38:15,afternoon,weekend,2017-11-03,13:38:15,2017,11,13
7966,salad,2017-11-03 13:38:15,afternoon,weekend,2017-11-03,13:38:15,2017,11,13
7967,tea,2017-11-03 13:39:01,afternoon,weekend,2017-11-03,13:39:01,2017,11,13
7967,spanish brunch,2017-11-03 13:39:01,afternoon,weekend,2017-11-03,13:39:01,2017,11,13
7968,spanish brunch,2017-11-03 14:13:31,afternoon,weekend,2017-11-03,14:13:31,2017,11,14
7968,sandwich,2017-11-03 14:13:31,afternoon,weekend,2017-11-03,14:13:31,2017,11,14
7968,toast,2017-11-03 14:13:31,afternoon,weekend,2017-11-03,14:13:31,2017,11,14
7968,cake,2017-11-03 14:13:31,afternoon,weekend,2017-11-03,14:13:31,2017,11,14
7968,medialuna,2017-11-03 14:13:31,afternoon,weekend,2017-11-03,14:13:31,2017,11,14
7968,chicken stew,2017-11-03 14:13:31,afternoon,weekend,2017-11-03,14:13:31,2017,11,14
7969,bread,2017-11-03 14:16:51,afternoon,weekend,2017-11-03,14:16:51,2017,11,14
7970,soup,2017-11-03 14:26:13,afternoon,weekend,2017-11-03,14:26:13,2017,11,14
7970,bread,2017-11-03 14:26:13,afternoon,weekend,2017-11-03,14:26:13,2017,11,14
7971,bread,2017-11-03 14:28:49,afternoon,weekend,2017-11-03,14:28:49,2017,11,14
7971,coffee,2017-11-03 14:28:49,afternoon,weekend,2017-11-03,14:28:49,2017,11,14
7971,juice,2017-11-03 14:28:49,afternoon,weekend,2017-11-03,14:28:49,2017,11,14
7971,scone,2017-11-03 14:28:49,afternoon,weekend,2017-11-03,14:28:49,2017,11,14
7972,coffee,2017-11-03 14:30:13,afternoon,weekend,2017-11-03,14:30:13,2017,11,14
7972,toast,2017-11-03 14:30:13,afternoon,weekend,2017-11-03,14:30:13,2017,11,14
7972,scone,2017-11-03 14:30:13,afternoon,weekend,2017-11-03,14:30:13,2017,11,14
7973,bread,2017-11-03 14:34:30,afternoon,weekend,2017-11-03,14:34:30,2017,11,14
7974,bread,2017-11-03 14:38:18,afternoon,weekend,2017-11-03,14:38:18,2017,11,14
7974,bread,2017-11-03 14:38:18,afternoon,weekend,2017-11-03,14:38:18,2017,11,14
7974,cake,2017-11-03 14:38:18,afternoon,weekend,2017-11-03,14:38:18,2017,11,14
7975,brownie,2017-11-03 14:39:02,afternoon,weekend,2017-11-03,14:39:02,2017,11,14
7975,coke,2017-11-03 14:39:02,afternoon,weekend,2017-11-03,14:39:02,2017,11,14
7976,coffee,2017-11-03 14:48:36,afternoon,weekend,2017-11-03,14:48:36,2017,11,14
7976,sandwich,2017-11-03 14:48:36,afternoon,weekend,2017-11-03,14:48:36,2017,11,14
7977,bread,2017-11-03 15:02:31,afternoon,weekend,2017-11-03,15:02:31,2017,11,15
7977,jammie dodgers,2017-11-03 15:02:31,afternoon,weekend,2017-11-03,15:02:31,2017,11,15
7977,cake,2017-11-03 15:02:31,afternoon,weekend,2017-11-03,15:02:31,2017,11,15
7978,coffee,2017-11-03 15:09:20,afternoon,weekend,2017-11-03,15:09:20,2017,11,15
7978,bread,2017-11-03 15:09:20,afternoon,weekend,2017-11-03,15:09:20,2017,11,15
7978,scone,2017-11-03 15:09:20,afternoon,weekend,2017-11-03,15:09:20,2017,11,15
7979,coffee,2017-11-03 15:11:07,afternoon,weekend,2017-11-03,15:11:07,2017,11,15
7979,coffee,2017-11-03 15:11:07,afternoon,weekend,2017-11-03,15:11:07,2017,11,15
7979,scone,2017-11-03 15:11:07,afternoon,weekend,2017-11-03,15:11:07,2017,11,15
7979,cake,2017-11-03 15:11:07,afternoon,weekend,2017-11-03,15:11:07,2017,11,15
7980,sandwich,2017-11-03 15:12:46,afternoon,weekend,2017-11-03,15:12:46,2017,11,15
7980,coffee,2017-11-03 15:12:46,afternoon,weekend,2017-11-03,15:12:46,2017,11,15
7980,coffee,2017-11-03 15:12:46,afternoon,weekend,2017-11-03,15:12:46,2017,11,15
7981,argentina night,2017-11-03 15:38:20,afternoon,weekend,2017-11-03,15:38:20,2017,11,15
7981,vegan feast,2017-11-03 15:38:20,afternoon,weekend,2017-11-03,15:38:20,2017,11,15
7982,coffee,2017-11-03 15:43:23,afternoon,weekend,2017-11-03,15:43:23,2017,11,15
7982,cake,2017-11-03 15:43:23,afternoon,weekend,2017-11-03,15:43:23,2017,11,15
7983,cake,2017-11-03 15:47:00,afternoon,weekend,2017-11-03,15:47:00,2017,11,15
7983,tea,2017-11-03 15:47:00,afternoon,weekend,2017-11-03,15:47:00,2017,11,15
7984,tea,2017-11-03 15:49:25,afternoon,weekend,2017-11-03,15:49:25,2017,11,15
7984,cake,2017-11-03 15:49:25,afternoon,weekend,2017-11-03,15:49:25,2017,11,15
7984,scone,2017-11-03 15:49:25,afternoon,weekend,2017-11-03,15:49:25,2017,11,15
7985,bread,2017-11-03 16:16:12,afternoon,weekend,2017-11-03,16:16:12,2017,11,16
7986,bread,2017-11-03 16:18:32,afternoon,weekend,2017-11-03,16:18:32,2017,11,16
7987,coffee,2017-11-03 16:21:08,afternoon,weekend,2017-11-03,16:21:08,2017,11,16
7988,coffee,2017-11-03 16:27:31,afternoon,weekend,2017-11-03,16:27:31,2017,11,16
7988,cake,2017-11-03 16:27:31,afternoon,weekend,2017-11-03,16:27:31,2017,11,16
7989,coffee,2017-11-03 16:49:44,afternoon,weekend,2017-11-03,16:49:44,2017,11,16
7990,coffee,2017-11-03 17:00:08,evening,weekend,2017-11-03,17:00:08,2017,11,17
7991,bread,2017-11-03 17:11:48,evening,weekend,2017-11-03,17:11:48,2017,11,17
7991,juice,2017-11-03 17:11:48,evening,weekend,2017-11-03,17:11:48,2017,11,17
